moXP_036134596.1	moXP_036134596.1
enKAK1343281.1	enKAK1343281.1
mbXP_005873966.2	mbXP_005873966.2
mbXP_014390342.1	mbXP_014390342.1
mbXP_014390342.1	efXP_008149634.1
mbXP_014390342.1	pnCAK6445173.1
mbXP_014390342.1	sbXP_066122380.1
mbXP_014390342.1	ajXP_036996368.1
mbXP_014390342.1	phXP_045706503.1
mbXP_014390342.1	drXP_024416371.2
mbXP_014390342.1	pdXP_028390372.1
mbXP_014390342.1	moXP_036097381.1
mbXP_014390342.1	pgXP_039736235.1
mbXP_014390342.1	mdXP_059551796.1
mbXP_014390342.1	paXP_006923326.1
mbXP_014390342.1	pkXP_036306508.1
mbXP_014390342.1	rfXP_032951697.1
mbXP_014390342.1	mmXP_036170288.1
mbXP_014390342.1	pvXP_011370244.1
mbXP_014390342.1	raXP_015997867.1
mbXP_014400709.1	mbXP_014400709.1
mbXP_014400709.1	moXP_036114600.1
mbXP_014400709.1	mdXP_059565158.1
mbXP_005885549.2	mbXP_005885549.2
mdXP_059525490.1	mdXP_059525490.1
mdXP_059525490.1	mmXP_036197850.1
mdXP_059542043.1	mdXP_059542043.1
mdXP_059542043.1	mdXP_059542043.1
mdXP_059542043.1	mmXP_036207924.1
mdXP_059542043.1	mmXP_036207924.1
mdXP_059542043.1	mbXP_005879398.1
mdXP_059542043.1	mbXP_005879398.1
mdXP_059542043.1	mlXP_006093812.1
mdXP_059542043.1	mlXP_006093812.1
mlXP_023615055.1	mlXP_023615055.1
mlXP_006083094.1	mlXP_006083094.1
mlXP_006083094.1	mdXP_059559898.1
mlXP_006083094.1	mmXP_036176589.1
mlXP_006102909.2	mlXP_006102909.2
mlXP_006102909.2	mbXP_014396681.1
mlXP_023612850.1	mlXP_023612850.1
mlXP_023612850.1	mlXP_023612850.1
mlXP_023611518.1	mlXP_023611518.1
mlXP_023611518.1	mbXP_014396799.1
mlXP_023608304.1	mlXP_023608304.1
mmXP_036192126.1	mmXP_036192126.1
mmXP_036189716.1	mmXP_036189716.1
moXP_036099317.1	moXP_036099317.1
moXP_036099317.1	moXP_036099317.1
moXP_036100439.1	moXP_036100439.1
moXP_036129539.1	moXP_036129539.1
moXP_036129539.1	moXP_036129539.1
moXP_036107464.1	moXP_036107464.1
moXP_036107464.1	moXP_036107464.1
moXP_036113919.1	moXP_036113919.1
moXP_036113919.1	drXP_024414886.3
moXP_036113919.1	sbXP_066107675.1
moXP_036113919.1	mmXP_036181678.1
moXP_036113919.1	mdXP_059565259.1
moXP_036113919.1	mlXP_006091909.1
moXP_036113919.1	ajXP_037014245.1
moXP_036113919.1	pdXP_028373212.1
moXP_036113919.1	phXP_045710906.1
moXP_036113919.1	rfXP_032975821.1
moXP_036113919.1	raXP_015974494.1
moXP_036113919.1	rfXP_032975820.1
moXP_036113919.1	pvXP_011384040.1
moXP_036113919.1	pgXP_039716378.1
moXP_036104052.1	moXP_036104052.1
pdXP_028382514.1	pdXP_028382514.1
pdXP_035877911.1	pdXP_035877911.1
pdXP_028375044.1	pdXP_028375044.1
pdXP_028375044.1	drXP_024418115.1
pdXP_028375044.1	phXP_045695938.1
pdXP_028375044.1	ajXP_036995353.1
pdXP_035876062.1	pdXP_035876062.1
pgXP_039719104.1	pgXP_039719104.1
pgXP_039719104.1	pgXP_039719113.1
pgXP_039719104.1	pgXP_039719120.1
pgXP_039719104.1	raXP_036084243.1
pgXP_039719104.1	raXP_036084245.1
pgXP_039719104.1	raXP_036084244.1
pgXP_039693201.1	pgXP_039693201.1
pgXP_039693201.1	raXP_016016423.2
phXP_045677315.1	phXP_045677315.1
phXP_045714039.1	phXP_045714039.1
phXP_045704038.1	phXP_045704038.1
phXP_045694611.1	phXP_045694611.1
phXP_045694611.1	phXP_045694612.1
phXP_045694611.1	phXP_045694613.1
pkXP_045443119.1	pkXP_045443119.1
pkXP_045439383.1	pkXP_045439383.1
pkXP_036314155.1	pkXP_036314155.1
pnCAK6433660.1	pnCAK6433660.1
pnCAK6433660.1	pkXP_036288684.1
pnCAK6436501.1	pnCAK6436501.1
pnCAK6436501.1	pkXP_036317159.1
pnCAK6448080.1	pnCAK6448080.1
pnCAK6448080.1	pkXP_036279100.1
pnCAK6444999.1	pnCAK6444999.1
pnCAK6444999.1	pkXP_036268953.1
pnCAK6444999.1	pkXP_036268952.1
pvXP_011360121.1	pvXP_011360121.1
pvXP_011360121.1	pgXP_039729030.1
pvXP_011360121.1	paXP_006915889.1
pvXP_011374177.2	pvXP_011374177.2
pvXP_011374177.2	pvXP_011374177.2
pvXP_011374177.2	pvXP_011374177.2
pvXP_011374177.2	mlXP_006093760.2
pvXP_011374177.2	mlXP_006093760.2
pvXP_011374177.2	mlXP_006093760.2
raXP_016002041.1	raXP_016002041.1
raXP_015973966.1	raXP_015973966.1
raXP_015995685.2	raXP_015995685.2
raXP_015995685.2	raXP_015995685.2
raXP_036083708.1	raXP_036083708.1
raXP_036083708.1	raXP_036083708.1
raXP_015977185.1	raXP_015977185.1
raXP_015977185.1	pvXP_011378193.1
raXP_015977185.1	paXP_006904731.1
raXP_015977185.1	pgXP_039739035.1
raXP_015992654.2	raXP_015992654.2
raXP_015992654.2	raXP_015992654.2
raXP_016020553.2	raXP_016020553.2
rfXP_032983838.1	rfXP_032983838.1
rfXP_032958942.1	rfXP_032958942.1
rfXP_032979472.1	rfXP_032979472.1
rfXP_032947184.1	rfXP_032947184.1
rfXP_032962612.1	rfXP_032962612.1
rfXP_032959733.1	rfXP_032959733.1
rfXP_032970087.1	rfXP_032970087.1
rfXP_032970087.1	rfXP_032969546.1
rfXP_032975468.1	rfXP_032975468.1
sbXP_066117327.1	sbXP_066117327.1
sbXP_066117327.1	sbXP_066117327.1
sbXP_066120920.1	sbXP_066120920.1
sbXP_066116265.1	sbXP_066116265.1
sbXP_066116265.1	sbXP_066116266.1
sbXP_066116265.1	sbXP_066116267.1
sbXP_066116265.1	sbXP_066116265.1
sbXP_066116265.1	sbXP_066116266.1
sbXP_066116265.1	sbXP_066116267.1
sbXP_066109574.1	sbXP_066109574.1
sbXP_066109602.1	sbXP_066109602.1
ajXP_037018055.2	ajXP_037018055.2
ajXP_036991117.1	ajXP_036991117.1
ajXP_037018369.2	ajXP_037018369.2
ajXP_053519479.1	ajXP_053519479.1
ajXP_036989021.2	ajXP_036989021.2
ajXP_036982712.2	ajXP_036982712.2
drXP_024416848.1	drXP_024416848.1
drXP_053771129.1	drXP_053771129.1
drXP_053771129.1	drXP_053771128.1
drXP_053771129.1	drXP_053771128.1
drXP_045051766.2	drXP_045051766.2
drXP_024414403.2	drXP_024414403.2
drXP_024428368.2	drXP_024428368.2
efXP_008154639.2	efXP_008154639.2
efXP_008154639.2	enKAK1342515.1
efXP_054578058.1	efXP_054578058.1
efXP_054567002.1	efXP_054567002.1
efXP_054569000.1	efXP_054569000.1
efXP_008149119.2	efXP_008149119.2
efXP_054570789.1	efXP_054570789.1
efXP_054570789.1	efXP_054570789.1
enKAK1333750.1	enKAK1333750.1
enKAK1333750.1	efXP_008143643.2
enKAK1332860.1	enKAK1332860.1
enKAK1332860.1	efXP_008158475.2
enKAK1332860.1	efXP_008158475.2
enKAK1332860.1	enKAK1332860.1
enKAK1345838.1	enKAK1345838.1
enKAK1344139.1	enKAK1344139.1
enKAK1339399.1	enKAK1339399.1
mbXP_014400002.1	mbXP_014400002.1
mbXP_014400002.1	mbXP_014400002.1
mbXP_014390751.1	mbXP_014390751.1
mbXP_014390751.1	mbXP_014390751.1
mbXP_005858928.1	mbXP_005858928.1
mbXP_014397919.1	mbXP_014397919.1
mbXP_014397913.1	mbXP_014397913.1
mbXP_014397913.1	mbXP_014397913.1
mbXP_014389843.1	mbXP_014389843.1
mbXP_014389843.1	mbXP_014389843.1
mbXP_005858218.1	mbXP_005858218.1
mbXP_014404891.1	mbXP_014404891.1
mbXP_014404891.1	mbXP_014404891.1
mbXP_014404891.1	mbXP_014404891.1
mbXP_014404891.1	mbXP_014404891.1
mdXP_059531517.1	mdXP_059531517.1
mdXP_059559380.1	mdXP_059559380.1
mdXP_059559380.1	mmXP_036176532.1
mdXP_059559380.1	mdXP_059559379.1
mdXP_059559380.1	mmXP_036176531.1
mlXP_023617964.1	mlXP_023617964.1
mlXP_023617964.1	mlXP_023617964.1
mlXP_014321820.1	mlXP_014321820.1
mlXP_014321820.1	mdXP_059555159.1
mlXP_014321820.1	raXP_016000573.1
mlXP_014321820.1	pkXP_036279663.1
mlXP_014321820.1	mbXP_005879496.1
mlXP_014321820.1	rfXP_032952330.1
mlXP_014321820.1	mmXP_036168595.1
mlXP_014321820.1	pnCAK6446332.1
mlXP_014321820.1	pgXP_039733730.1
mlXP_014321820.1	ajXP_036983791.1
mlXP_014321820.1	efXP_054574116.1
mlXP_014321820.1	moXP_036097146.1
mlXP_014321820.1	pdXP_028384148.1
mlXP_014321820.1	phXP_045682813.1
mlXP_014321820.1	sbXP_066133661.1
mlXP_014321820.1	drXP_024432839.1
mlXP_014318788.1	mlXP_014318788.1
mlXP_014318788.1	mdXP_059518133.1
mlXP_006106703.1	mlXP_006106703.1
mlXP_006109850.2	mlXP_006109850.2
pdXP_028363282.2	pdXP_028363282.2
pdXP_035871121.1	pdXP_035871121.1
pdXP_035878286.1	pdXP_035878286.1
pgXP_039737346.1	pgXP_039737346.1
pgXP_039737346.1	pgXP_039737346.1
pgXP_039737346.1	raXP_016009861.1
pgXP_039737346.1	raXP_016009861.1
pgXP_039737346.1	paXP_006907850.1
pgXP_039737346.1	paXP_006907850.1
pgXP_039737346.1	pvXP_011359543.1
pgXP_039737346.1	pvXP_011359543.1
pgXP_039705709.1	pgXP_039705709.1
pgXP_039705709.1	paXP_006923666.1
pgXP_039705709.1	pgXP_039705712.1
pgXP_039705709.1	paXP_006923666.1
pgXP_039705709.1	pgXP_039705713.1
pgXP_039705709.1	pgXP_039705710.1
pgXP_039705709.1	pgXP_039705711.1
pgXP_039705709.1	pgXP_039705712.1
pgXP_039705709.1	pgXP_039705713.1
pgXP_039705709.1	pgXP_039705709.1
pgXP_039705709.1	pgXP_039705710.1
pgXP_039705709.1	pgXP_039705711.1
pgXP_039698167.1	pgXP_039698167.1
pgXP_039698167.1	pgXP_039698168.1
pgXP_039698167.1	raXP_016004880.2
pgXP_039698167.1	pvXP_011361863.1
pgXP_039698167.1	paXP_006914422.1
pgXP_039728369.1	pgXP_039728369.1
pgXP_039728369.1	paXP_006926013.1
pgXP_039728369.1	pvXP_011359878.1
pgXP_039701378.1	pgXP_039701378.1
pgXP_039701378.1	paXP_006917366.1
pgXP_039701378.1	pgXP_039701378.1
pgXP_039701378.1	pvXP_011358828.1
pgXP_039701378.1	pvXP_011358828.1
pgXP_039713632.1	pgXP_039713632.1
pgXP_039713632.1	raXP_016018672.2
pgXP_039713632.1	paXP_006917274.1
pgXP_039713632.1	pvXP_011381586.1
phXP_045684405.1	phXP_045684405.1
phXP_045684405.1	drXP_024414386.1
phXP_045684405.1	pdXP_028372651.1
phXP_045684405.1	ajXP_036986816.1
phXP_045689401.1	phXP_045689401.1
phXP_045689401.1	efXP_008147908.1
phXP_045689401.1	ajXP_037020563.1
phXP_045689401.1	mbXP_005879827.1
phXP_045689401.1	mlXP_006089519.1
phXP_045689401.1	mdXP_059561965.1
phXP_045689401.1	pdXP_028380847.1
phXP_045689401.1	sbXP_066091444.1
phXP_045689401.1	mmXP_036178996.1
phXP_045689401.1	moXP_036101366.1
phXP_045689401.1	pkXP_036273380.1
phXP_045689401.1	raXP_015981873.1
phXP_045689401.1	pnCAK6447626.1
phXP_045689401.1	drXP_024415192.1
phXP_045689401.1	rfXP_032950856.1
phXP_045689401.1	enKAK1337434.1
phXP_045713864.1	phXP_045713864.1
pkXP_036300202.1	pkXP_036300202.1
pkXP_036300202.1	pkXP_036300203.1
pkXP_036300202.1	mlXP_023608464.1
pkXP_036300202.1	mlXP_006087299.1
pkXP_036300202.1	pkXP_036300205.1
pkXP_036300202.1	pkXP_045440644.1
pkXP_036298564.1	pkXP_036298564.1
pkXP_036298564.1	sbXP_066117308.1
pkXP_036298564.1	pkXP_036298564.1
pkXP_036298564.1	efXP_028007862.2
pkXP_036298564.1	phXP_045694308.1
pkXP_036298564.1	efXP_028007862.2
pkXP_036298564.1	phXP_045694308.1
pkXP_036298564.1	pnCAK6439573.1
pkXP_036298564.1	mbXP_005865248.1
pkXP_036298564.1	pnCAK6439573.1
pkXP_036298564.1	mbXP_005865249.1
pkXP_036298564.1	mdXP_059529442.1
pkXP_036298564.1	mdXP_059529442.1
pkXP_036298564.1	ajXP_037001474.2
pkXP_036298564.1	ajXP_037001474.2
pkXP_036298564.1	mmXP_036200701.1
pkXP_036298564.1	mmXP_036200701.1
pkXP_036298564.1	pdXP_028386609.1
pkXP_036298564.1	pdXP_028386609.1
pkXP_036298564.1	mlXP_023609788.1
pkXP_036298564.1	sbXP_066117308.1
pkXP_036298564.1	mbXP_005865248.1
pkXP_036298564.1	mlXP_023609788.1
pkXP_036298564.1	mbXP_005865249.1
pkXP_036298564.1	drXP_053771367.1
pkXP_036298564.1	drXP_053771367.1
pkXP_036266341.1	pkXP_036266341.1
pkXP_036266341.1	pkXP_036266341.1
pkXP_036266341.1	mlXP_006090191.1
pkXP_036266341.1	mlXP_006090191.1
pkXP_036266341.1	pnCAK6444135.1
pkXP_036266341.1	pnCAK6444135.1
pkXP_045427684.1	pkXP_045427684.1
pkXP_036308781.1	pkXP_036308781.1
pkXP_036308781.1	pkXP_036308781.1
pkXP_036308781.1	pkXP_036308781.1
pkXP_036308781.1	pnCAK6439360.1
pkXP_036308781.1	pnCAK6439360.1
pkXP_036308781.1	pnCAK6439360.1
pkXP_036308781.1	pnCAK6439360.1
pkXP_036308781.1	pkXP_036308781.1
pkXP_045433142.1	pkXP_045433142.1
pkXP_045433142.1	pkXP_036281558.1
pkXP_045433142.1	pkXP_045433142.1
pkXP_045433142.1	pkXP_036281558.1
pkXP_045433142.1	pkXP_045433142.1
pkXP_045433142.1	pkXP_036281558.1
pkXP_045433142.1	pnCAK6437314.1
pkXP_045433142.1	pnCAK6437314.1
pkXP_045433142.1	pnCAK6437314.1
pkXP_036301025.2	pkXP_036301025.2
pkXP_036301025.2	pkXP_036301025.2
pnCAK6448305.1	pnCAK6448305.1
pnCAK6438287.1	pnCAK6438287.1
pnCAK6432919.1	pnCAK6432919.1
pnCAK6434190.1	pnCAK6434190.1
pnCAK6434190.1	pkXP_036281729.1
pnCAK6435302.1	pnCAK6435302.1
pnCAK6435302.1	pnCAK6435302.1
pnCAK6435302.1	pkXP_036291885.1
pnCAK6435302.1	pkXP_036291885.1
pvXP_011385679.1	pvXP_011385679.1
pvXP_011380782.1	pvXP_011380782.1
pvXP_011380782.1	paXP_006911058.1
pvXP_011380782.1	pgXP_039696329.1
rfXP_032962013.1	rfXP_032962013.1
sbXP_066110943.1	sbXP_066110943.1
sbXP_066110943.1	sbXP_066110944.1
sbXP_066110943.1	sbXP_066110945.1
sbXP_066110943.1	sbXP_066110946.1
sbXP_066110943.1	sbXP_066110947.1
sbXP_066110677.1	sbXP_066110677.1
sbXP_066112498.1	sbXP_066112498.1
sbXP_066120917.1	sbXP_066120917.1
sbXP_066121131.1	sbXP_066121131.1
sbXP_066121131.1	sbXP_066121130.1
sbXP_066108450.1	sbXP_066108450.1
sbXP_066108450.1	sbXP_066108450.1
sbXP_066108450.1	sbXP_066108450.1
sbXP_066108450.1	sbXP_066108450.1
sbXP_066132810.1	sbXP_066132810.1
ajXP_037006108.2	ajXP_037006108.2
ajXP_036983330.2	ajXP_036983330.2
ajXP_037006023.1	ajXP_037006023.1
ajXP_037006023.1	ajXP_037006023.1
ajXP_037006023.1	ajXP_037006023.1
ajXP_037010790.2	ajXP_037010790.2
ajXP_037010790.2	ajXP_037010790.2
ajXP_037010790.2	ajXP_037010790.2
ajXP_037010790.2	ajXP_037010790.2
ajXP_036993751.1	ajXP_036993751.1
ajXP_036993751.1	ajXP_036993752.1
ajXP_036993751.1	ajXP_036993753.1
ajXP_036993751.1	ajXP_036993751.1
ajXP_036993751.1	ajXP_036993752.1
ajXP_036993751.1	ajXP_036993753.1
ajXP_036993751.1	pdXP_035869656.1
ajXP_036993751.1	pdXP_035869654.1
ajXP_036993751.1	pdXP_035869655.1
ajXP_036993751.1	pdXP_035869656.1
ajXP_036993751.1	pdXP_035869654.1
ajXP_036993751.1	pdXP_035869655.1
ajXP_036993751.1	phXP_045682642.1
ajXP_036993751.1	phXP_045682651.1
ajXP_036993751.1	phXP_045682658.1
ajXP_036993751.1	phXP_045682663.1
ajXP_036993751.1	phXP_045682664.1
ajXP_036993751.1	phXP_045682642.1
ajXP_036993751.1	phXP_045682651.1
ajXP_036993751.1	phXP_045682658.1
ajXP_036993751.1	phXP_045682663.1
ajXP_036993751.1	phXP_045682664.1
ajXP_036993751.1	drXP_053782654.1
ajXP_036993751.1	drXP_053782655.1
ajXP_036993751.1	drXP_053782656.1
ajXP_036993751.1	drXP_053782654.1
ajXP_036993751.1	drXP_053782655.1
ajXP_036993751.1	drXP_053782656.1
ajXP_036993751.1	sbXP_066129684.1
ajXP_036993751.1	sbXP_066129683.1
ajXP_036993751.1	ajXP_053512958.1
ajXP_037009260.2	ajXP_037009260.2
ajXP_037009260.2	ajXP_037009260.2
drXP_024431939.2	drXP_024431939.2
drXP_045039143.1	drXP_045039143.1
drXP_045039143.1	drXP_024426552.1
drXP_045039143.1	phXP_045672790.1
drXP_045039143.1	ajXP_037018298.1
drXP_045039143.1	pdXP_035870877.1
drXP_024421783.2	drXP_024421783.2
drXP_053781577.1	drXP_053781577.1
drXP_024433091.1	drXP_024433091.1
drXP_045047112.2	drXP_045047112.2
drXP_045047112.2	ajXP_037023640.2
drXP_045047112.2	ajXP_037023641.2
drXP_045047112.2	drXP_024410714.2
drXP_045047112.2	drXP_045047111.2
efXP_054566753.1	efXP_054566753.1
efXP_054566753.1	efXP_008138376.3
efXP_054566753.1	efXP_027999149.2
efXP_054566753.1	efXP_054566750.1
efXP_054566753.1	efXP_054566751.1
efXP_054566753.1	efXP_054566752.1
efXP_054566753.1	efXP_008138376.3
efXP_054566753.1	efXP_027999149.2
efXP_054566753.1	efXP_054566750.1
efXP_054566753.1	efXP_054566751.1
efXP_054566753.1	efXP_054566752.1
efXP_008144245.3	efXP_008144245.3
efXP_008153812.1	efXP_008153812.1
efXP_008153812.1	efXP_008153812.1
efXP_008153812.1	mdXP_059550897.1
efXP_008153812.1	mdXP_059550897.1
efXP_008153812.1	mmXP_036166797.1
efXP_008153812.1	moXP_036136283.1
efXP_008153812.1	mmXP_036166797.1
enKAK1335726.1	enKAK1335726.1
enKAK1335726.1	enKAK1335726.1
enKAK1332684.1	enKAK1332684.1
enKAK1340782.1	enKAK1340782.1
mbXP_014398774.1	mbXP_014398774.1
mbXP_005860933.1	mbXP_005860933.1
mbXP_005860933.1	mlXP_006088898.1
mbXP_005860933.1	mmXP_036205337.1
mbXP_005860933.1	mdXP_059543033.1
mbXP_014384182.1	mbXP_014384182.1
mbXP_014391158.1	mbXP_014391158.1
mbXP_014385300.1	mbXP_014385300.1
mbXP_014385300.1	mbXP_014385299.1
mdXP_059521366.1	mdXP_059521366.1
mdXP_059521366.1	mdXP_059521367.1
mdXP_059521366.1	mdXP_059521368.1
mdXP_059521366.1	mdXP_059521366.1
mdXP_059521366.1	mdXP_059521367.1
mdXP_059521366.1	mdXP_059521368.1
mdXP_059521366.1	mdXP_059521366.1
mdXP_059521366.1	mdXP_059521367.1
mdXP_059521366.1	mdXP_059521368.1
mdXP_059521366.1	mmXP_036162975.1
mdXP_059521366.1	mmXP_036162976.1
mdXP_059521366.1	mmXP_036162976.1
mdXP_059521366.1	mmXP_036162975.1
mdXP_059521366.1	mmXP_036162976.1
mdXP_059521366.1	mmXP_036162975.1
mdXP_059555471.1	mdXP_059555471.1
mdXP_059555471.1	mdXP_059555471.1
mdXP_059555471.1	efXP_008154245.1
mdXP_059555471.1	efXP_027987757.1
mdXP_059555471.1	efXP_008154245.1
mdXP_059555471.1	sbXP_066129685.1
mdXP_059555471.1	sbXP_066129686.1
mdXP_059555471.1	sbXP_066129683.1
mdXP_059555471.1	sbXP_066129685.1
mdXP_059555471.1	sbXP_066129686.1
mdXP_059559174.1	mdXP_059559174.1
mdXP_059559174.1	moXP_036110681.1
mdXP_059559174.1	mlXP_006082594.3
mdXP_059559174.1	mmXP_036174437.1
mdXP_059559174.1	pnCAK6448242.1
mdXP_059559174.1	pkXP_036277707.1
mdXP_059559174.1	efXP_008143375.2
mdXP_059559174.1	sbXP_066137298.1
mdXP_059559174.1	ajXP_037011401.1
mdXP_059559174.1	pdXP_028365449.1
mdXP_059559174.1	drXP_024419867.2
mdXP_059559174.1	phXP_045711669.1
mdXP_059559174.1	pgXP_039700738.1
mdXP_059559174.1	paXP_024898965.1
mdXP_059559174.1	raXP_016012374.1
mdXP_059559174.1	rfXP_032968969.1
mdXP_059559174.1	enKAK1336652.1
mdXP_059550266.1	mdXP_059550266.1
mlXP_006100383.1	mlXP_006100383.1
mlXP_006100383.1	efXP_054572826.1
mlXP_006100383.1	mdXP_059551182.1
mlXP_006100383.1	enKAK1342657.1
mlXP_006094439.1	mlXP_006094439.1
mlXP_006094439.1	mlXP_014316101.1
mlXP_006106810.1	mlXP_006106810.1
mlXP_006106810.1	mlXP_006106810.1
mlXP_006106810.1	mmXP_036189749.1
mlXP_006106810.1	mmXP_036189749.1
mlXP_006106810.1	mmXP_036189749.1
mlXP_006106810.1	mbXP_005867269.1
mlXP_006106810.1	mbXP_005867269.1
mlXP_006106810.1	mbXP_005867269.1
mlXP_006106810.1	mlXP_006106810.1
mlXP_014302420.1	mlXP_014302420.1
mlXP_014302420.1	mlXP_014302420.1
mlXP_014302420.1	mlXP_014302420.1
mlXP_014302420.1	mlXP_014302420.1
mmXP_036201929.1	mmXP_036201929.1
mmXP_036201929.1	mmXP_036201930.1
mmXP_036201929.1	mlXP_006097403.1
mmXP_036201929.1	mbXP_014392139.1
mmXP_036201929.1	mbXP_014392140.1
mmXP_036201929.1	mdXP_059523059.1
mmXP_036190313.1	mmXP_036190313.1
mmXP_036190313.1	mdXP_059516445.1
mmXP_036166939.1	mmXP_036166939.1
mmXP_036166939.1	mmXP_036166938.1
mmXP_036167709.1	mmXP_036167709.1
mmXP_036167709.1	mbXP_014388848.1
mmXP_036167709.1	mdXP_059551245.1
mmXP_036167709.1	mlXP_023602587.1
mmXP_036208325.1	mmXP_036208325.1
mmXP_036208325.1	mmXP_036208325.1
mmXP_036184743.1	mmXP_036184743.1
mmXP_036184743.1	mdXP_059567643.1
mmXP_036184743.1	efXP_008155810.2
mmXP_036184743.1	enKAK1335197.1
mmXP_036184743.1	mlXP_006098766.1
mmXP_036181688.1	mmXP_036181688.1
mmXP_036181688.1	mbXP_005869436.1
mmXP_036181688.1	mlXP_006091908.1
mmXP_036181688.1	mdXP_059565263.1
moXP_036120103.1	moXP_036120103.1
moXP_036135573.1	moXP_036135573.1
moXP_036107447.1	moXP_036107447.1
moXP_036115849.1	moXP_036115849.1
moXP_036115849.1	moXP_036115849.1
moXP_036115849.1	moXP_036115849.1
moXP_036115849.1	moXP_036115849.1
moXP_036137138.1	moXP_036137138.1
moXP_036135694.1	moXP_036135694.1
moXP_036097705.1	moXP_036097705.1
paXP_006907700.2	paXP_006907700.2
paXP_006907700.2	pgXP_039701419.1
paXP_006907700.2	pvXP_011358859.1
paXP_006922630.1	paXP_006922630.1
paXP_006922630.1	pgXP_039735726.1
paXP_006922630.1	pvXP_011383139.1
paXP_006922630.1	raXP_015999052.1
paXP_006924999.1	paXP_006924999.1
paXP_006924999.1	paXP_006924999.1
paXP_006924999.1	pvXP_011377671.1
paXP_006924999.1	pvXP_011377671.1
paXP_006924999.1	pgXP_039741865.1
paXP_006924999.1	pgXP_039741865.1
paXP_015453796.1	paXP_015453796.1
paXP_006907862.1	paXP_006907862.1
paXP_006907862.1	pvXP_011369998.1
paXP_006907862.1	pgXP_039737404.1
paXP_024897311.1	paXP_024897311.1
pdXP_035877884.1	pdXP_035877884.1
pdXP_028384806.1	pdXP_028384806.1
pdXP_028384806.1	drXP_024418237.1
pdXP_028384806.1	phXP_045695933.1
pdXP_028387162.1	pdXP_028387162.1
pdXP_028387162.1	pdXP_028387162.1
pdXP_028387162.1	phXP_045672904.1
pdXP_028376312.1	pdXP_028376312.1
pdXP_028376312.1	pdXP_035889627.1
pdXP_028376312.1	drXP_024429088.1
pdXP_028376312.1	ajXP_036985559.2
pdXP_028376312.1	phXP_045692891.1
pgXP_039700901.1	pgXP_039700901.1
pgXP_039740352.1	pgXP_039740352.1
pgXP_039706922.1	pgXP_039706922.1
pgXP_039706922.1	raXP_015995568.2
pgXP_039706922.1	sbXP_066125659.1
pgXP_039739585.1	pgXP_039739585.1
pgXP_039732864.1	pgXP_039732864.1
pgXP_039732864.1	raXP_016022543.2
pgXP_039732864.1	pvXP_011355025.1
pgXP_039732864.1	paXP_006906535.1
phXP_045696172.1	phXP_045696172.1
phXP_045696172.1	phXP_045696164.1
phXP_045696172.1	pdXP_035884459.1
phXP_045696172.1	pdXP_035884460.1
phXP_045696172.1	pdXP_028373482.1
phXP_045682798.1	phXP_045682798.1
phXP_045682798.1	phXP_045682799.1
phXP_045682798.1	drXP_045056906.1
phXP_045682798.1	drXP_045056907.1
phXP_045682798.1	drXP_024422942.1
phXP_045682798.1	drXP_045056906.1
phXP_045682798.1	drXP_045056907.1
phXP_045682798.1	drXP_024422942.1
phXP_045682798.1	phXP_045682798.1
phXP_045682798.1	phXP_045682799.1
phXP_045682798.1	pdXP_028384577.1
phXP_045682798.1	pdXP_028384577.1
phXP_045686527.1	phXP_045686527.1
phXP_045686527.1	pdXP_028389097.1
phXP_045686527.1	ajXP_037008780.2
phXP_045692757.1	phXP_045692757.1
phXP_045691599.1	phXP_045691599.1
phXP_045691599.1	mdXP_059525808.1
phXP_045691599.1	mmXP_036197664.1
phXP_045672922.1	phXP_045672922.1
phXP_045673010.1	phXP_045673010.1
pkXP_036269143.1	pkXP_036269143.1
pkXP_045438526.1	pkXP_045438526.1
pkXP_045438526.1	pkXP_036297048.1
pkXP_045438526.1	pkXP_036297049.1
pkXP_045438526.1	pkXP_036297051.1
pkXP_036297692.1	pkXP_036297692.1
pkXP_036297692.1	pkXP_036297693.1
pkXP_036297692.1	pnCAK6439424.1
pkXP_036297692.1	mbXP_014396215.1
pkXP_036297692.1	mmXP_036199592.1
pkXP_036306824.1	pkXP_036306824.1
pkXP_036306824.1	pnCAK6438256.1
pkXP_036269857.1	pkXP_036269857.1
pkXP_036276949.1	pkXP_036276949.1
pkXP_036276949.1	pkXP_036276948.1
pnCAK6433077.1	pnCAK6433077.1
pnCAK6436618.1	pnCAK6436618.1
pnCAK6436618.1	pkXP_036296204.1
pnCAK6436275.1	pnCAK6436275.1
pnCAK6431872.1	pnCAK6431872.1
pnCAK6431872.1	pkXP_036286225.1
pnCAK6439221.1	pnCAK6439221.1
pnCAK6434362.1	pnCAK6434362.1
pnCAK6434362.1	mbXP_005882556.1
pnCAK6434362.1	phXP_045711623.1
pnCAK6434362.1	rfXP_032954496.1
pnCAK6434362.1	rfXP_032954497.1
pnCAK6434362.1	paXP_006910552.1
pnCAK6434362.1	ajXP_037006260.1
pnCAK6434362.1	raXP_015978368.1
pnCAK6434362.1	raXP_015978368.1
pnCAK6434362.1	pgXP_039716969.1
pnCAK6434362.1	pgXP_039716970.1
pnCAK6434362.1	sbXP_066118471.1
pnCAK6434362.1	ajXP_037006260.1
pnCAK6434362.1	efXP_008148717.2
pnCAK6434362.1	sbXP_066118472.1
pnCAK6434362.1	paXP_006910552.1
pnCAK6434362.1	sbXP_066118471.1
